Date;Open;High;Low;Close
12-Sep-17;4168.88;4344.65;4085.22;4130.81
13-Sep-17;4131.98;4131.98;3789.92;3882.59
14-Sep-17;3875.37;3920.60;3153.86;3154.95
15-Sep-17;3166.30;3733.45;2946.62;3637.52
16-Sep-17;3637.75;3808.84;3487.79;3625.04
17-Sep-17;3606.28;3664.81;3445.64;3582.88
18-Sep-17;3591.09;4079.23;3591.09;4065.20
19-Sep-17;4073.79;4094.07;3868.87;3924.97
20-Sep-17;3916.36;4031.39;3857.73;3905.95
21-Sep-17;3901.47;3916.42;3613.63;3631.04
22-Sep-17;3628.02;3758.27;3553.53;3630.70
23-Sep-17;3629.92;3819.21;3594.58;3792.40
24-Sep-17;3796.15;3796.15;3666.90;3682.84
25-Sep-17;3681.58;3950.25;3681.58;3926.07
26-Sep-17;3928.41;3969.89;3869.90;3892.35
27-Sep-17;3892.94;4210.05;3884.82;4200.67
28-Sep-17;4197.13;4279.31;4109.70;4174.73
29-Sep-17;4171.62;4214.63;4039.29;4163.07
30-Sep-17;4166.11;4358.43;4160.86;4338.71
01-Oct-17;4341.05;4403.74;4269.81;4403.74
02-Oct-17;4395.81;4470.23;4377.46;4409.32
03-Oct-17;4408.46;4432.47;4258.89;4317.48
04-Oct-17;4319.37;4352.31;4210.42;4229.36
05-Oct-17;4229.88;4362.64;4164.05;4328.41
06-Oct-17;4324.46;4413.27;4320.53;4370.81
07-Oct-17;4369.35;4443.88;4321.05;4426.89
08-Oct-17;4429.67;4624.14;4405.64;4610.48
09-Oct-17;4614.52;4878.71;4564.25;4772.02
10-Oct-17;4776.21;4922.17;4765.10;4781.99
11-Oct-17;4789.25;4873.73;4751.63;4826.48
12-Oct-17;4829.58;5446.91;4822.00;5446.91
13-Oct-17;5464.16;5840.30;5436.85;5647.21
14-Oct-17;5643.53;5837.70;5591.64;5831.79
15-Oct-17;5835.96;5852.48;5478.61;5678.19
16-Oct-17;5687.57;5776.23;5544.21;5725.59
17-Oct-17;5741.58;5800.35;5472.72;5605.51
18-Oct-17;5603.82;5603.82;5151.44;5590.69
19-Oct-17;5583.74;5744.35;5531.06;5708.52
20-Oct-17;5708.11;6060.11;5627.23;6011.45
21-Oct-17;5996.79;6194.88;5965.07;6031.60
22-Oct-17;6036.66;6076.26;5792.34;6008.42
23-Oct-17;6006.00;6075.59;5732.47;5930.32
24-Oct-17;5935.52;5935.52;5504.18;5526.64
25-Oct-17;5524.60;5754.33;5397.88;5750.80
26-Oct-17;5747.95;5976.80;5721.22;5904.83
27-Oct-17;5899.74;5988.39;5728.82;5780.90
28-Oct-17;5787.82;5876.72;5689.19;5753.09
29-Oct-17;5754.44;6255.71;5724.58;6153.85
30-Oct-17;6114.85;6214.99;6040.85;6130.53
31-Oct-17;6132.02;6470.43;6103.33;6468.40
01-Nov-17;6440.97;6767.31;6377.88;6767.31
02-Nov-17;6777.77;7367.33;6758.72;7078.50
03-Nov-17;7087.53;7461.29;7002.94;7207.76
04-Nov-17;7164.48;7492.86;7031.28;7379.95
05-Nov-17;7404.52;7617.48;7333.19;7407.41
06-Nov-17;7403.22;7445.77;7007.31;7022.76
07-Nov-17;7023.10;7253.32;7023.10;7144.38
08-Nov-17;7141.38;7776.42;7114.02;7459.69
09-Nov-17;7446.83;7446.83;7101.52;7143.58
10-Nov-17;7173.73;7312.00;6436.87;6618.14
11-Nov-17;6618.61;6873.15;6204.22;6357.60
12-Nov-17;6295.45;6625.05;5519.01;5950.07
13-Nov-17;5938.25;6811.19;5844.29;6559.49
14-Nov-17;6561.48;6764.98;6461.75;6635.75
15-Nov-17;6634.76;7342.25;6634.76;7315.54
16-Nov-17;7323.24;7967.38;7176.58;7871.69
17-Nov-17;7853.57;8004.59;7561.09;7708.99
18-Nov-17;7697.21;7884.99;7463.44;7790.15
19-Nov-17;7766.03;8101.91;7694.10;8036.49
20-Nov-17;8039.07;8336.86;7949.36;8200.64
21-Nov-17;8205.74;8348.66;7762.71;8071.26
22-Nov-17;8077.95;8302.26;8075.47;8253.55
23-Nov-17;8232.38;8267.40;8038.77;8038.77
24-Nov-17;8074.02;8374.16;7940.93;8253.69
25-Nov-17;8241.71;8790.92;8191.15;8790.92
26-Nov-17;8789.04;9522.93;8775.59;9330.55
27-Nov-17;9352.72;9818.35;9352.72;9818.35
28-Nov-17;9823.43;10125.70;9736.30;10058.80
29-Nov-17;10077.40;11517.40;9601.03;9888.61
30-Nov-17;9906.79;10801.00;9202.05;10233.60
01-Dec-17;10198.60;11046.70;9694.65;10975.60
02-Dec-17;10978.30;11320.20;10905.10;11074.60
03-Dec-17;11082.70;11858.70;10862.00;11323.20
04-Dec-17;11315.40;11657.20;11081.80;11657.20
05-Dec-17;11685.70;12032.00;11604.60;11916.70
06-Dec-17;11923.40;14369.10;11923.40;14291.50
07-Dec-17;14266.10;17899.70;14057.30;17899.70
08-Dec-17;17802.90;18353.40;14336.90;16569.40
09-Dec-17;16523.30;16783.00;13674.90;15178.20
10-Dec-17;15168.40;15850.60;13226.60;15455.40
11-Dec-17;15427.40;17513.90;15404.80;16936.80
12-Dec-17;16919.80;17781.80;16571.60;17415.40
13-Dec-17;17500.00;17653.10;16039.70;16408.20
14-Dec-17;16384.60;17085.80;16185.90;16564.00
15-Dec-17;16601.30;18154.10;16601.30;17706.90
16-Dec-17;17760.30;19716.70;17515.30;19497.40
17-Dec-17;19475.80;20089.00;18974.10;19140.80
18-Dec-17;19106.40;19371.00;18355.90;19114.20
19-Dec-17;19118.30;19177.80;17275.40;17776.70
20-Dec-17;17760.30;17934.70;16077.70;16624.60
21-Dec-17;16642.40;17567.70;15342.70;15802.90
22-Dec-17;15898.00;15943.40;11833.00;13831.80
23-Dec-17;13948.70;15603.20;13828.80;14699.20
24-Dec-17;14608.20;14626.00;12747.70;13925.80
25-Dec-17;13995.90;14593.00;13448.90;14026.60
26-Dec-17;14036.60;16461.20;14028.90;16099.80
27-Dec-17;16163.50;16930.90;15114.30;15838.50
28-Dec-17;15864.10;15888.40;13937.30;14606.50
29-Dec-17;14695.80;15279.00;14307.00;14656.20
30-Dec-17;14681.90;14681.90;12350.10;12952.20
31-Dec-17;12897.70;14377.40;12755.60;14156.40
01-Jan-18;14112.20;14112.20;13154.70;13657.20
02-Jan-18;13625.00;15444.60;13163.60;14982.10
03-Jan-18;14978.20;15572.80;14844.50;15201.00
04-Jan-18;15270.70;15739.70;14522.20;15599.20
05-Jan-18;15477.20;17705.20;15202.80;17429.50
06-Jan-18;17462.10;17712.40;16764.60;17527.00
07-Jan-18;17527.30;17579.60;16087.70;16477.60
08-Jan-18;16476.20;16537.90;14208.20;15170.10
09-Jan-18;15123.70;15497.50;14424.00;14595.40
10-Jan-18;14588.50;14973.30;13691.20;14973.30
11-Jan-18;14968.20;15018.80;13105.90;13405.80
12-Jan-18;13453.90;14229.90;13158.10;13980.60
13-Jan-18;13952.40;14659.50;13952.40;14360.20
14-Jan-18;14370.80;14511.80;13268.00;13772.00
15-Jan-18;13767.30;14445.50;13641.70;13819.80
16-Jan-18;13836.10;13843.10;10194.90;11490.50
17-Jan-18;11431.10;11678.00;9402.29;11188.60
18-Jan-18;11198.80;12107.30;10942.50;11474.90
19-Jan-18;11429.80;11992.80;11172.10;11607.40
20-Jan-18;11656.20;13103.00;11656.20;12899.20
21-Jan-18;12889.20;12895.90;11288.20;11600.10
22-Jan-18;11633.10;11966.40;10240.20;10931.40
23-Jan-18;10944.50;11377.60;10129.70;10868.40
24-Jan-18;10903.40;11501.40;10639.80;11359.40
25-Jan-18;11421.70;11785.70;11057.40;11259.40
26-Jan-18;11256.00;11656.70;10470.30;11171.40
27-Jan-18;11174.90;11614.90;10989.20;11440.70
28-Jan-18;11475.30;12040.30;11475.30;11786.30
29-Jan-18;11755.50;11875.60;11179.20;11296.40
30-Jan-18;11306.80;11307.20;10036.20;10106.30
31-Jan-18;10108.20;10381.60;9777.42;10221.10
01-Feb-18;10237.30;10288.80;8812.28;9170.54
02-Feb-18;9142.28;9142.28;7796.49;8830.75
03-Feb-18;8852.12;9430.75;8251.63;9174.91
04-Feb-18;9175.70;9334.87;8031.22;8277.01
05-Feb-18;8270.54;8364.84;6756.68;6955.27
06-Feb-18;7051.75;7850.70;6048.26;7754.00
07-Feb-18;7755.49;8509.11;7236.79;7621.30
08-Feb-18;7637.86;8558.77;7637.86;8265.59
09-Feb-18;8271.84;8736.98;7884.71;8736.98
10-Feb-18;8720.08;9122.55;8295.47;8621.90
11-Feb-18;8616.13;8616.13;7931.10;8129.97
12-Feb-18;8141.43;8985.92;8141.43;8926.57
13-Feb-18;8926.72;8958.47;8455.41;8598.31
14-Feb-18;8599.92;9518.54;8599.92;9494.63
15-Feb-18;9488.32;10234.80;9395.58;10166.40
16-Feb-18;10135.70;10324.10;9824.82;10233.90
17-Feb-18;10207.50;11139.50;10149.40;11112.70
18-Feb-18;11123.40;11349.80;10326.00;10551.80
19-Feb-18;10552.60;11273.80;10513.20;11225.30
20-Feb-18;11231.80;11958.50;11231.80;11403.70
21-Feb-18;11372.20;11418.50;10479.10;10690.40
22-Feb-18;10660.40;11039.10;9939.09;10005.00
23-Feb-18;9937.07;10487.30;9734.56;10301.10
24-Feb-18;10287.70;10597.20;9546.97;9813.07
25-Feb-18;9796.42;9923.22;9407.06;9664.73
26-Feb-18;9669.43;10475.00;9501.73;10366.70
27-Feb-18;10393.90;10878.50;10246.10;10725.60
28-Feb-18;10687.20;11089.80;10393.10;10397.90
01-Mar-18;10385.00;11052.30;10352.70;10951.00
02-Mar-18;10977.40;11189.00;10850.10;11086.40
03-Mar-18;11101.90;11528.20;11002.40;11489.70
04-Mar-18;11497.40;11512.60;11136.10;11512.60
05-Mar-18;11532.40;11704.10;11443.90;11573.30
06-Mar-18;11500.10;11500.10;10694.30;10779.90
07-Mar-18;10803.90;10929.50;9692.12;9965.57
08-Mar-18;9951.44;10147.40;9335.87;9395.01
09-Mar-18;9414.69;9466.35;8513.03;9337.55
10-Mar-18;9350.59;9531.32;8828.47;8866.00
11-Mar-18;8852.78;9711.89;8607.12;9578.63
12-Mar-18;9602.93;9937.50;8956.43;9205.12
13-Mar-18;9173.04;9470.38;8958.19;9194.85
14-Mar-18;9214.65;9355.85;8068.59;8269.81
15-Mar-18;8290.76;8428.35;7783.05;8300.86
16-Mar-18;8322.91;8585.15;8005.31;8338.35
17-Mar-18;8321.91;8346.53;7812.82;7916.88
18-Mar-18;7890.52;8245.51;7397.99;8223.68
19-Mar-18;8344.12;8675.87;8182.40;8630.65
20-Mar-18;8619.67;9051.02;8389.89;8913.47
21-Mar-18;8937.48;9177.37;8846.33;8929.28
22-Mar-18;8939.44;9100.71;8564.90;8728.47
23-Mar-18;8736.25;8879.62;8360.62;8879.62
24-Mar-18;8901.95;8996.18;8665.70;8668.12
25-Mar-18;8612.81;8682.01;8449.10;8495.78
26-Mar-18;8498.47;8530.08;7921.43;8209.40
27-Mar-18;8200.00;8232.78;7797.28;7833.04
28-Mar-18;7836.83;8122.89;7809.17;7954.48
29-Mar-18;7979.07;7994.33;7081.38;7165.70
30-Mar-18;7171.45;7276.66;6683.93;6890.52
31-Mar-18;6892.48;7207.85;6863.52;6973.53
01-Apr-18;7003.06;7060.95;6526.87;6844.23
02-Apr-18;6844.86;7135.47;6816.58;7083.80
03-Apr-18;7102.26;7530.94;7072.49;7456.11
04-Apr-18;7456.41;7469.88;6803.88;6853.84
05-Apr-18;6848.65;6933.82;6644.80;6811.47
06-Apr-18;6815.96;6857.49;6575.00;6636.32
07-Apr-18;6630.51;7050.54;6630.51;6911.09
08-Apr-18;6919.98;7111.56;6919.98;7023.52
09-Apr-18;7044.32;7178.11;6661.99;6770.73
10-Apr-18;6795.44;6872.41;6704.15;6834.76
11-Apr-18;6843.47;6968.32;6817.59;6968.32
12-Apr-18;6955.38;7899.23;6806.51;7889.25
13-Apr-18;7901.09;8183.96;7758.93;7895.96
14-Apr-18;7874.67;8140.71;7846.00;7986.24
15-Apr-18;7999.33;8338.42;7999.33;8329.11
16-Apr-18;8337.57;8371.15;7925.73;8058.67
17-Apr-18;8071.66;8285.96;7881.72;7902.09
18-Apr-18;7944.43;8197.80;7886.01;8163.42
19-Apr-18;8159.27;8298.69;8138.78;8294.31
20-Apr-18;8286.88;8880.23;8244.54;8845.83
21-Apr-18;8848.79;8997.57;8652.15;8895.58
22-Apr-18;8925.06;9001.64;8779.61;8802.46
23-Apr-18;8794.39;8958.55;8788.81;8930.88
24-Apr-18;8934.34;9732.61;8927.83;9697.50
25-Apr-18;9701.03;9745.32;8799.84;8845.74
26-Apr-18;8867.32;9281.51;8727.09;9281.51
27-Apr-18;9290.63;9375.47;8987.05;8987.05
28-Apr-18;8939.27;9412.09;8931.99;9348.48
29-Apr-18;9346.41;9531.49;9193.71;9419.08
30-Apr-18;9426.11;9477.14;9166.81;9240.55
01-May-18;9251.47;9255.88;8891.05;9119.01
02-May-18;9104.60;9256.52;9015.14;9235.92
03-May-18;9233.97;9798.33;9188.15;9743.86
04-May-18;9695.50;9779.20;9585.96;9700.76
05-May-18;9700.28;9964.50;9695.12;9858.15
06-May-18;9845.31;9940.14;9465.25;9654.80
07-May-18;9645.67;9665.85;9231.53;9373.01
08-May-18;9380.87;9462.75;9127.77;9234.82
09-May-18;9223.73;9374.76;9031.62;9325.18
10-May-18;9325.96;9396.04;9040.52;9043.94
11-May-18;9052.96;9052.96;8394.46;8441.49
12-May-18;8441.44;8664.86;8223.50;8504.89
13-May-18;8515.49;8773.55;8395.12;8723.94
14-May-18;8713.10;8881.12;8367.97;8716.79
15-May-18;8705.19;8836.19;8456.45;8510.38
16-May-18;8504.41;8508.43;8175.49;8368.83
17-May-18;8370.05;8445.54;8054.12;8094.32
18-May-18;8091.83;8274.12;7974.82;8250.97
19-May-18;8255.73;8372.06;8183.35;8247.18
20-May-18;8246.99;8562.41;8205.24;8513.25
21-May-18;8522.33;8557.52;8365.12;8418.99
22-May-18;8419.87;8423.25;8004.58;8041.78
23-May-18;8037.08;8054.66;7507.88;7557.82
24-May-18;7561.12;7738.60;7331.14;7587.34
25-May-18;7592.30;7659.14;7392.65;7480.14
26-May-18;7486.48;7595.16;7349.12;7355.88
27-May-18;7362.08;7381.74;7270.96;7368.22
28-May-18;7371.31;7419.05;7100.89;7135.99
29-May-18;7129.46;7526.42;7090.68;7472.59
30-May-18;7469.73;7573.77;7313.60;7406.52
31-May-18;7406.15;7608.90;7361.13;7494.17
01-Jun-18;7500.70;7604.73;7407.34;7541.45
02-Jun-18;7536.72;7695.83;7497.26;7643.45
03-Jun-18;7632.09;7754.89;7613.04;7720.25
04-Jun-18;7722.53;7753.82;7474.04;7514.47
05-Jun-18;7500.90;7643.23;7397.00;7633.76
06-Jun-18;7625.97;7680.43;7502.01;7653.98
07-Jun-18;7650.82;7741.27;7650.82;7678.24
08-Jun-18;7685.14;7698.19;7558.40;7624.92
09-Jun-18;7632.52;7683.58;7531.98;7531.98
10-Jun-18;7499.55;7499.55;6709.07;6786.02
11-Jun-18;6799.29;6910.18;6706.63;6906.92
12-Jun-18;6905.82;6907.96;6542.08;6582.36
13-Jun-18;6596.88;6631.66;6285.63;6349.90
14-Jun-18;6342.75;6707.14;6334.46;6675.35
15-Jun-18;6674.08;6681.08;6433.87;6456.58
16-Jun-18;6455.45;6592.49;6402.29;6550.16
17-Jun-18;6545.53;6589.11;6499.27;6499.27
18-Jun-18;6510.07;6781.14;6446.68;6734.82
19-Jun-18;6742.39;6822.50;6709.92;6769.94
20-Jun-18;6770.76;6821.56;6611.88;6776.55
21-Jun-18;6780.09;6810.94;6715.17;6729.74
22-Jun-18;6737.88;6747.08;6006.60;6083.69
23-Jun-18;6090.10;6224.82;6071.81;6162.48
24-Jun-18;6164.28;6223.78;5826.41;6173.23
25-Jun-18;6171.97;6327.37;6119.68;6249.18
26-Jun-18;6253.55;6290.16;6093.67;6093.67
27-Jun-18;6084.40;6180.00;6052.85;6157.13
28-Jun-18;6153.16;6170.41;5873.05;5903.44
29-Jun-18;5898.13;6261.66;5835.75;6218.30
30-Jun-18;6214.22;6465.51;6214.22;6404.00
01-Jul-18;6411.68;6432.85;6289.29;6385.82
02-Jul-18;6380.38;6683.86;6305.70;6614.18
03-Jul-18;6596.66;6671.37;6447.75;6529.59
04-Jul-18;6550.87;6771.92;6450.46;6597.55
05-Jul-18;6599.71;6749.54;6546.65;6639.14
06-Jul-18;6638.69;6700.94;6533.55;6673.50
07-Jul-18;6668.71;6863.99;6579.24;6856.93
08-Jul-18;6857.80;6885.91;6747.98;6773.88
09-Jul-18;6775.08;6838.68;6724.34;6741.75
10-Jul-18;6739.21;6767.74;6320.72;6329.95
11-Jul-18;6330.77;6444.96;6330.47;6394.71
12-Jul-18;6396.78;6397.10;6136.42;6228.81
13-Jul-18;6235.03;6310.55;6192.24;6238.05
14-Jul-18;6247.50;6298.19;6212.22;6276.12
15-Jul-18;6272.70;6403.46;6256.51;6359.64
16-Jul-18;6357.01;6741.75;6357.01;6741.75
17-Jul-18;6739.65;7387.24;6684.17;7321.04
18-Jul-18;7315.32;7534.99;7280.47;7370.78
19-Jul-18;7378.20;7494.46;7295.46;7466.86
20-Jul-18;7467.40;7594.67;7323.26;7354.13
21-Jul-18;7352.72;7437.64;7262.41;7419.29
22-Jul-18;7417.80;7537.95;7383.82;7418.49
23-Jul-18;7414.71;7771.50;7409.10;7711.11
24-Jul-18;7716.51;8424.27;7705.50;8424.27
25-Jul-18;8379.66;8416.87;8086.36;8181.39
26-Jul-18;8176.85;8290.33;7878.71;7951.58
27-Jul-18;7950.40;8262.66;7839.76;8165.01
28-Jul-18;8169.06;8222.85;8110.77;8192.15
29-Jul-18;8205.82;8272.26;8141.18;8218.46
30-Jul-18;8221.58;8235.50;7917.50;8180.48
31-Jul-18;8181.20;8181.53;7696.93;7780.44
01-Aug-18;7769.04;7769.04;7504.95;7624.91
02-Aug-18;7634.19;7712.77;7523.44;7567.15
03-Aug-18;7562.14;7562.14;7328.65;7434.39
04-Aug-18;7438.67;7497.49;6984.07;7032.85
05-Aug-18;7031.08;7102.77;6940.70;7068.48
06-Aug-18;7062.94;7166.55;6890.54;6951.80
07-Aug-18;6958.32;7146.56;6748.24;6753.12
08-Aug-18;6746.85;6746.85;6226.22;6305.80
09-Aug-18;6305.56;6625.73;6249.07;6568.23
10-Aug-18;6571.42;6591.26;6124.52;6184.71
11-Aug-18;6185.79;6455.74;6109.03;6295.73
12-Aug-18;6283.65;6409.85;6237.50;6322.69
13-Aug-18;6341.36;6537.05;6225.72;6297.57
14-Aug-18;6287.66;6287.94;5971.05;6199.71
15-Aug-18;6221.42;6588.49;6221.42;6308.52
16-Aug-18;6294.23;6473.50;6276.41;6334.73
17-Aug-18;6340.91;6582.50;6324.97;6580.63
18-Aug-18;6583.43;6617.35;6353.73;6423.76
19-Aug-18;6422.57;6537.98;6361.55;6506.07
20-Aug-18;6500.51;6536.92;6297.93;6308.53
21-Aug-18;6301.07;6500.87;6298.24;6488.76
22-Aug-18;6486.25;6816.79;6310.11;6376.71
23-Aug-18;6371.34;6546.54;6371.34;6534.88
24-Aug-18;6551.52;6719.96;6498.64;6719.96
25-Aug-18;6719.95;6789.63;6700.96;6763.19
26-Aug-18;6754.64;6774.75;6620.75;6707.26
27-Aug-18;6710.80;6884.64;6689.71;6884.64
28-Aug-18;6891.08;7109.56;6882.34;7096.28
29-Aug-18;7091.71;7113.30;6970.82;7047.16
30-Aug-18;7043.76;7072.69;6834.69;6978.23
31-Aug-18;6973.97;7057.17;6920.16;7037.58
01-Sep-18;7044.81;7242.29;7038.05;7193.25
02-Sep-18;7189.58;7306.31;7132.16;7272.72
03-Sep-18;7279.03;7317.94;7208.15;7260.06
04-Sep-18;7263.00;7388.26;7255.44;7361.66
05-Sep-18;7361.46;7388.43;6792.83;6792.83
06-Sep-18;6755.14;6755.14;6404.72;6529.17
07-Sep-18;6528.92;6555.29;6396.87;6467.07
08-Sep-18;6460.17;6534.25;6197.52;6225.98
09-Sep-18;6223.38;6446.26;6201.22;6300.86
10-Sep-18;6301.57;6374.98;6292.76;6329.70
11-Sep-18;6331.88;6398.92;6260.21;6321.20
12-Sep-18;6317.01;6363.87;6265.09;6351.80
13-Sep-18;6354.24;6535.41;6354.24;6517.31
14-Sep-18;6515.41;6596.10;6456.17;6512.71
15-Sep-18;6509.40;6561.72;6493.55;6543.20
16-Sep-18;6536.68;6544.33;6460.10;6517.18
17-Sep-18;6514.06;6540.21;6257.52;6281.20
18-Sep-18;6280.91;6384.18;6265.71;6371.30
19-Sep-18;6371.85;6448.46;6208.34;6398.54
20-Sep-18;6398.85;6529.26;6395.95;6519.67
21-Sep-18;6513.87;6794.33;6496.36;6734.95
22-Sep-18;6735.05;6814.56;6616.80;6721.98
23-Sep-18;6715.32;6766.15;6679.42;6710.63
24-Sep-18;6704.77;6713.56;6580.90;6595.41
25-Sep-18;6603.64;6603.64;6381.86;6446.47
26-Sep-18;6452.79;6585.91;6397.89;6495.00
27-Sep-18;6495.29;6712.10;6464.95;6676.75
28-Sep-18;6678.75;6785.03;6598.32;6644.13
29-Sep-18;6643.10;6643.10;6511.65;6601.96
30-Sep-18;6604.71;6643.78;6566.54;6625.56
01-Oct-18;6619.85;6653.30;6549.08;6589.62
02-Oct-18;6593.24;6611.84;6537.90;6556.10
03-Oct-18;6553.86;6571.46;6454.03;6502.59
04-Oct-18;6497.91;6603.31;6497.91;6576.69
05-Oct-18;6574.15;6623.62;6557.41;6622.48
06-Oct-18;6622.45;6628.54;6577.80;6588.31
07-Oct-18;6590.68;6641.49;6557.04;6602.95
08-Oct-18;6600.19;6675.06;6576.04;6652.23
09-Oct-18;6653.08;6661.41;6606.94;6642.64
10-Oct-18;6640.29;6640.29;6538.96;6585.53
11-Oct-18;6586.74;6586.74;6243.74;6256.24
12-Oct-18;6239.25;6328.50;6236.47;6274.58
13-Oct-18;6278.08;6308.51;6259.81;6285.99
14-Oct-18;6288.49;6363.21;6280.15;6290.93
15-Oct-18;6292.64;6965.06;6258.68;6596.54
16-Oct-18;6601.41;6673.59;6571.37;6596.11
17-Oct-18;6590.52;6601.21;6517.45;6544.43
18-Oct-18;6542.33;6567.54;6450.04;6476.71
19-Oct-18;6478.07;6493.68;6445.31;6465.41
20-Oct-18;6460.92;6497.72;6449.00;6489.19
21-Oct-18;6490.09;6556.38;6476.00;6482.35
22-Oct-18;6486.05;6543.80;6462.98;6487.16
23-Oct-18;6472.36;6506.01;6451.27;6475.74
24-Oct-18;6478.89;6521.99;6468.86;6495.84
25-Oct-18;6484.65;6504.65;6447.03;6476.29
26-Oct-18;6468.44;6498.29;6449.61;6474.75
27-Oct-18;6480.84;6507.41;6453.53;6480.38
28-Oct-18;6482.66;6502.28;6447.91;6486.39
29-Oct-18;6492.35;6503.60;6306.99;6332.63
30-Oct-18;6337.04;6364.99;6310.14;6334.27
31-Oct-18;6336.99;6349.16;6316.88;6317.61
01-Nov-18;6318.14;6547.14;6311.83;6377.78
02-Nov-18;6378.92;6396.86;6327.38;6388.44
03-Nov-18;6387.24;6400.07;6342.37;6361.26
04-Nov-18;6365.47;6388.63;6294.57;6376.13
05-Nov-18;6363.62;6480.59;6363.62;6419.66
06-Nov-18;6433.38;6463.55;6408.16;6461.01
07-Nov-18;6468.50;6552.16;6468.31;6530.14
08-Nov-18;6522.27;6536.92;6438.53;6453.72
09-Nov-18;6442.60;6456.46;6373.37;6385.62
10-Nov-18;6386.13;6437.28;6385.31;6409.22
11-Nov-18;6413.63;6423.25;6350.17;6411.27
12-Nov-18;6411.76;6434.21;6360.47;6371.27
13-Nov-18;6373.19;6395.27;6342.67;6359.49
14-Nov-18;6351.24;6371.55;5544.09;5738.35
15-Nov-18;5736.15;5774.82;5358.38;5648.03
16-Nov-18;5645.32;5657.02;5498.94;5575.55
17-Nov-18;5578.58;5578.58;5519.56;5554.33
18-Nov-18;5559.74;5653.61;5559.74;5623.54
19-Nov-18;5620.78;5620.78;4842.91;4871.49
20-Nov-18;4863.93;4951.61;4272.11;4451.87
21-Nov-18;4465.54;4675.73;4343.98;4602.17
22-Nov-18;4611.57;4629.64;4365.64;4365.94
23-Nov-18;4360.70;4396.42;4195.68;4347.11
24-Nov-18;4347.69;4413.09;3795.16;3880.76
25-Nov-18;3880.78;4120.87;3585.06;4009.97
26-Nov-18;4015.07;4107.14;3643.92;3779.13
27-Nov-18;3765.95;3862.96;3661.01;3820.72
28-Nov-18;3822.47;4385.90;3822.47;4257.42
29-Nov-18;4269.00;4413.02;4145.77;4278.85
30-Nov-18;4289.09;4322.98;3942.82;4017.27
01-Dec-18;4024.46;4309.38;3969.71;4214.67
02-Dec-18;4200.73;4301.52;4110.98;4139.88
03-Dec-18;4147.32;4155.98;3840.45;3894.13
04-Dec-18;3886.29;4075.63;3832.75;3956.89
05-Dec-18;3958.89;3969.54;3753.99;3753.99
06-Dec-18;3754.07;3874.97;3521.10;3521.10
07-Dec-18;3512.59;3512.59;3280.23;3419.94
08-Dec-18;3421.91;3506.04;3350.65;3476.11
09-Dec-18;3473.23;3685.31;3469.09;3614.23
10-Dec-18;3612.05;3647.33;3470.14;3502.66
11-Dec-18;3497.55;3513.18;3392.25;3424.59
12-Dec-18;3421.46;3534.23;3413.48;3486.95
13-Dec-18;3487.88;3489.74;3298.13;3313.68
14-Dec-18;3311.75;3329.56;3206.54;3242.48
15-Dec-18;3244.00;3275.38;3191.30;3236.76
16-Dec-18;3236.27;3305.75;3233.82;3252.84
17-Dec-18;3253.12;3597.92;3253.12;3545.86
18-Dec-18;3544.76;3701.35;3487.17;3696.06
19-Dec-18;3706.82;3949.32;3687.23;3745.95
20-Dec-18;3742.20;4191.23;3728.97;4134.44
21-Dec-18;4133.70;4198.43;3850.95;3896.54
22-Dec-18;3898.08;4014.18;3855.74;4014.18
23-Dec-18;4020.99;4085.72;3976.41;3998.98
24-Dec-18;4000.33;4271.79;4000.33;4078.60
25-Dec-18;4081.03;4089.56;3760.02;3815.49
26-Dec-18;3819.67;3893.36;3769.86;3857.30
27-Dec-18;3854.69;3874.42;3645.45;3654.83
28-Dec-18;3653.13;3956.14;3642.63;3923.92
29-Dec-18;3932.49;3963.76;3820.41;3820.41
30-Dec-18;3822.38;3901.91;3797.22;3865.95
31-Dec-18;3866.84;3868.74;3725.87;3742.70
01-Jan-19;3746.71;3850.91;3707.23;3843.52
02-Jan-19;3849.22;3947.98;3817.41;3943.41
03-Jan-19;3931.05;3935.69;3826.22;3836.74
04-Jan-19;3832.04;3865.93;3783.85;3857.72
05-Jan-19;3851.97;3904.90;3836.90;3845.19
06-Jan-19;3836.52;4093.30;3826.51;4076.63
07-Jan-19;4078.59;4092.61;4020.89;4025.25
08-Jan-19;4028.47;4109.02;3996.96;4030.85
09-Jan-19;4031.55;4068.40;4022.66;4035.30
10-Jan-19;4034.41;4064.07;3659.17;3678.92
11-Jan-19;3674.02;3713.88;3653.07;3687.37
12-Jan-19;3686.97;3698.98;3653.81;3661.30
13-Jan-19;3658.87;3674.76;3544.93;3552.95
14-Jan-19;3557.31;3727.84;3552.29;3706.05
15-Jan-19;3704.22;3720.15;3619.95;3630.68
16-Jan-19;3631.51;3685.78;3624.67;3655.01
17-Jan-19;3651.87;3680.14;3621.96;3678.56
18-Jan-19;3677.99;3682.52;3637.08;3657.84
19-Jan-19;3652.38;3758.53;3652.38;3728.57
20-Jan-19;3725.45;3743.39;3583.02;3601.01
21-Jan-19;3600.37;3608.84;3558.54;3576.03
22-Jan-19;3575.08;3620.75;3539.72;3604.58
23-Jan-19;3605.56;3623.07;3565.31;3585.12
24-Jan-19;3584.50;3616.09;3569.09;3600.87
25-Jan-19;3607.39;3612.93;3575.60;3599.77
